gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C18_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C19_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C20_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C21_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C22_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C23_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C24_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C25_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C26_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C27_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C28_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C29_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C30_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C31_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,C32_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E10_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E11_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E12_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E13_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E14_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E15_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E16_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E1_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E2_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E3_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E4_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E5_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E6_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E7_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E8_R1_001.fastq.gz.sam.sorted.bam.merge.gtf,E9_R1_001.fastq.gz.sam.sorted.bam.merge.gtf
SymbC1.scaffold1609.3,0,15,0,0,10,0,0,0,34,12,0,0,8,5,0,15,0,0,0,7,0,28,0,0,6,0,7,4,0,13,14,14
SymbC1.scaffold1714.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,17,0
SymbC1.scaffold26052.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1038.8,0,15,0,43,73,11,36,0,35,0,0,10,0,0,0,17,22,20,0,10,18,55,15,11,0,9,25,20,0,8,50,31
SymbC1.scaffold1038.9,49,75,0,107,129,87,89,0,53,77,61,0,0,35,40,60,42,42,18,57,124,246,89,30,91,83,89,25,25,31,169,87
SymbC1.scaffold6409.1,47,137,68,183,357,113,153,0,80,113,158,0,59,59,120,224,0,57,0,62,236,447,209,56,125,97,146,56,42,92,308,146
SymbC1.scaffold1038.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold939.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SymbC1.scaffold1038.1,62,133,45,151,286,114,148,15,114,125,86,17,66,56,88,116,15,84,86,60,175,367,120,70,145,104,139,70,54,64,250,278
SymbC1.scaffold1038.6,0,7,0,18,30,0,0,0,0,47,14,0,0,0,0,0,0,14,0,0,44,39,0,0,8,11,0,0,0,6,25,0
SymbC1.scaffold7389.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1038.4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7591.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold939.1,0,0,0,0,59,24,0,0,28,33,0,0,0,0,23,0,0,0,0,15,0,41,0,0,0,0,0,11,0,0,41,0
SymbC1.scaffold1042.3,0,15,0,27,31,31,40,0,0,27,25,0,14,0,16,14,0,0,0,0,39,52,25,6,34,28,22,8,9,0,32,74
SymbC1.scaffold1042.4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10
SymbC1.scaffold8543.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3109.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3109.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,4,0,4
SymbC1.scaffold26064.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3782.1,0,26,0,20,37,11,12,0,3,35,15,0,17,4,0,26,4,0,0,0,15,52,22,0,20,18,0,0,0,13,42,23
SymbC1.scaffold3782.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7208.2,0,4,0,0,0,0,6,0,10,11,0,0,0,0,0,9,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0
SymbC1.scaffold6514.2,0,11,0,17,28,0,0,0,12,23,10,0,0,4,8,27,0,0,8,0,27,32,47,0,16,27,3,0,7,9,16,0
SymbC1.scaffold7.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold514.1,0,15,0,0,40,0,9,0,15,17,0,0,0,0,0,0,0,0,0,0,0,35,0,0,23,0,37,0,22,11,26,51
SymbC1.scaffold514.3,11,19,16,39,30,8,33,0,22,46,8,10,0,16,7,19,9,7,0,0,38,90,36,0,28,24,18,0,0,15,40,31
SymbC1.scaffold514.2,34,84,21,38,95,25,54,0,67,52,87,16,37,84,33,57,40,0,27,35,62,73,58,32,116,26,101,33,29,13,98,78
SymbC1.scaffold514.4,16,6,0,0,28,4,17,4,10,32,18,0,7,0,15,31,9,4,7,12,35,50,39,25,18,0,34,6,0,20,17,47
SymbC1.scaffold16239.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold514.6,0,0,7,32,87,0,52,0,0,0,35,0,0,0,0,44,0,0,0,0,0,0,0,36,58,51,0,0,0,0,70,100
SymbC1.scaffold19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4148.5,12,29,9,17,39,16,0,4,10,20,0,0,0,5,7,0,0,9,0,8,10,45,20,15,8,25,13,0,17,9,23,12
SymbC1.scaffold4148.4,0,29,12,55,90,17,41,0,0,40,32,14,0,20,17,0,0,0,0,0,32,71,33,0,34,15,7,4,34,19,46,32
SymbC1.scaffold4148.7,44,92,17,112,149,80,153,0,112,98,39,20,38,35,67,95,25,55,23,43,78,211,69,23,65,104,52,50,24,85,175,104
SymbC1.scaffold4148.6,0,0,0,7,24,18,16,0,0,10,0,0,0,0,0,18,0,0,0,0,0,11,21,0,0,7,14,9,0,0,28,0
SymbC1.scaffold4148.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4148.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold14348.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4148.8,0,14,7,11,40,23,13,0,19,37,19,6,0,0,15,24,0,7,0,17,31,78,0,0,0,11,8,12,0,0,34,24
SymbC1.scaffold876.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold876.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold876.6,0,9,0,21,14,20,29,0,0,10,0,0,13,0,24,22,0,2,9,0,0,23,10,0,15,10,0,6,0,0,24,21
SymbC1.scaffold876.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold876.3,7,19,11,43,31,30,56,12,17,6,10,0,17,6,21,30,10,10,10,15,18,106,35,18,26,18,35,11,30,15,51,55
SymbC1.scaffold218.9,14,26,11,39,60,57,44,0,39,35,25,14,41,14,19,25,10,31,9,11,54,112,63,8,28,19,66,28,3,25,76,85
SymbC1.scaffold6582.1,0,29,10,29,37,9,0,0,21,14,23,0,7,17,13,29,0,11,0,20,35,42,15,19,17,11,31,19,0,6,28,18
SymbC1.scaffold5787.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold5787.1,24,61,10,27,98,29,58,0,13,52,49,14,29,14,24,27,12,18,8,35,64,157,38,0,51,38,66,8,22,37,157,56
SymbC1.scaffold5.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold9674.1,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
SymbC1.scaffold5.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold523.3,23,19,17,40,93,30,50,0,46,45,42,0,12,30,35,67,14,0,0,29,61,168,46,29,69,31,67,15,16,22,125,67
SymbC1.scaffold523.2,4,0,0,14,23,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold523.1,0,35,29,75,87,44,61,0,63,58,42,17,23,34,46,65,0,20,17,38,58,123,62,58,46,55,61,32,0,22,44,92
SymbC1.scaffold523.7,28,40,13,83,229,97,58,7,72,84,49,19,42,22,38,56,0,36,16,21,82,140,60,23,50,40,66,10,46,46,120,132
SymbC1.scaffold523.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold523.4,0,10,0,0,0,0,10,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold523.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2606.9,0,30,0,28,34,26,41,0,0,0,0,5,0,20,22,22,0,0,6,10,30,58,26,0,0,14,34,0,0,0,33,44
SymbC1.scaffold21339.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold103.10,0,9,0,14,22,0,8,0,14,10,23,0,14,16,17,12,0,0,0,0,8,27,0,0,0,11,18,0,0,0,0,12
SymbC1.scaffold10303.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1250.1,0,20,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4660.3,20,0,5,28,40,22,26,0,20,41,37,15,0,30,0,33,12,27,22,17,29,68,48,14,34,31,43,14,15,38,47,22
SymbC1.scaffold7387.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2138.2,0,0,0,0,25,0,0,0,14,0,0,0,0,15,0,14,4,0,0,0,13,26,9,0,0,0,0,0,0,7,20,8
SymbC1.scaffold2138.3,0,8,7,18,34,25,14,0,0,28,11,0,0,0,0,22,4,0,8,0,0,31,24,0,24,14,7,4,0,7,15,0
SymbC1.scaffold953.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
SymbC1.scaffold2138.7,0,0,0,0,16,0,14,0,0,12,16,0,0,0,0,11,0,0,0,0,0,36,0,0,0,0,0,0,0,0,9,11
SymbC1.scaffold2138.4,30,43,33,62,100,45,54,9,53,69,47,21,30,34,21,73,23,35,30,12,55,190,90,22,51,90,87,46,22,57,70,109
SymbC1.scaffold2138.5,0,0,0,0,9,9,0,0,0,35,0,0,0,7,6,11,0,0,0,0,8,15,0,0,5,0,0,6,0,0,18,11
SymbC1.scaffold4015.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold953.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold2138.8,0,0,0,8,10,21,25,0,14,16,0,0,0,0,25,23,0,0,0,0,21,36,11,7,17,14,27,0,0,8,10,0
SymbC1.scaffold2138.9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
SymbC1.scaffold953.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold953.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4015.4,12,36,17,15,85,34,27,0,16,44,21,0,16,44,0,32,0,0,0,24,52,50,25,14,22,37,30,15,16,24,47,39
SymbC1.scaffold4015.5,21,24,0,0,90,28,61,0,0,26,0,0,12,38,45,52,0,7,9,17,36,55,0,26,35,26,48,0,0,11,62,26
SymbC1.scaffold6981.2,19,11,18,29,49,14,23,0,21,48,29,0,12,20,28,16,6,5,6,9,35,107,18,9,13,28,16,21,7,17,49,47
SymbC1.scaffold6894.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold18072.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold7206.1,0,43,0,41,53,15,23,0,39,0,25,0,0,24,0,55,0,0,0,0,32,56,32,0,21,25,26,8,9,0,45,56
SymbC1.scaffold1608.10,16,5,11,27,33,17,14,0,8,28,0,8,0,0,21,7,0,12,16,0,12,46,0,8,18,32,15,0,11,12,34,36
SymbC1.scaffold943.1,106,121,68,172,329,340,116,10,126,120,266,62,88,157,184,157,185,28,71,144,466,625,180,82,145,507,370,103,101,118,502,226
SymbC1.scaffold21390.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold21390.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4891.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4743.4,0,29,5,24,48,9,27,0,0,24,0,0,0,0,13,38,8,0,0,0,13,51,27,19,13,9,0,13,0,10,43,8
SymbC1.scaffold21982.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1991.1,0,26,18,33,62,25,69,8,17,39,24,19,6,0,29,56,0,20,0,23,58,111,44,19,24,42,41,0,13,38,83,32
SymbC1.scaffold1991.2,208,205,91,217,504,271,252,28,181,267,194,59,107,103,192,221,52,67,66,143,254,497,264,81,176,206,202,135,138,195,381,393
SymbC1.scaffold4743.3,0,0,0,43,0,0,0,0,0,0,0,0,12,0,24,0,0,0,15,0,0,45,28,0,0,0,0,0,0,0,33,0
SymbC1.scaffold17043.1,0,23,0,27,47,13,26,0,14,29,0,0,0,0,0,0,0,0,0,0,0,26,17,0,0,15,8,0,0,0,26,25
SymbC1.scaffold4753.3,14,16,0,19,30,7,33,0,0,17,0,15,0,0,24,9,0,0,6,6,34,29,24,0,9,11,0,5,0,18,35,23
SymbC1.scaffold10747.1,0,2,0,4,23,0,0,0,4,14,6,0,0,0,12,0,3,0,7,8,0,10,14,5,3,4,5,0,0,0,5,11
SymbC1.scaffold4753.1,19,97,13,138,168,34,168,0,52,37,51,26,23,29,60,118,37,17,21,48,93,186,153,23,93,92,99,44,22,46,212,225
SymbC1.scaffold10747.3,0,20,7,0,43,0,36,0,15,0,20,0,0,0,11,35,20,0,14,0,46,82,23,15,0,18,0,9,0,19,48,45
SymbC1.scaffold29417.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold16070.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1228.8,0,14,0,13,22,11,18,0,0,0,0,0,0,0,7,19,0,7,0,6,0,28,0,4,0,8,0,0,0,0,18,19
SymbC1.scaffold1228.3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SymbC1.scaffold1228.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1228.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1228.6,0,0,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
SymbC1.scaffold1228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1228.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold11.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3874.5,0,12,0,25,31,13,12,0,9,27,0,14,0,0,10,27,0,0,0,10,13,15,10,0,10,0,11,0,12,11,19,25
SymbC1.scaffold4227.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.3,15,29,12,24,63,25,23,0,14,40,29,0,0,0,10,8,4,0,8,22,22,53,42,18,24,0,27,0,7,11,55,38
SymbC1.scaffold154.2,0,0,0,0,0,16,26,16,24,36,11,0,14,18,16,22,0,0,18,11,23,35,17,0,11,18,0,0,0,14,26,32
SymbC1.scaffold154.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold154.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold8171.1,0,0,0,0,51,0,0,0,0,37,15,0,0,0,0,0,0,0,0,0,0,34,0,9,0,0,16,0,0,0,45,11
SymbC1.scaffold4196.1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,10,0,0,0,0,0,0
SymbC1.scaffold3850.6,0,0,0,0,9,2,0,0,0,0,0,0,4,0,0,11,0,0,0,2,0,0,0,0,0,0,6,2,0,0,0,0
SymbC1.scaffold3850.7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SymbC1.scaffold4237.2,4,10,0,10,36,11,6,0,19,16,0,0,0,0,11,14,0,11,0,0,15,12,0,0,0,6,0,0,0,0,18,26
SymbC1.scaffold4237.3,96,92,46,141,320,158,195,14,128,170,75,15,75,81,103,148,41,39,70,94,172,412,145,47,105,117,143,72,59,100,239,182
SymbC1.scaffold3850.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold3850.3,39,28,37,32,156,12,109,0,43,86,53,17,18,31,36,88,0,27,27,44,71,188,72,21,44,53,44,35,14,63,87,76
SymbC1.scaffold4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4174.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold12644.1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,8
SymbC1.scaffold13423.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold13423.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold713.1,0,0,52,199,0,83,173,0,90,0,0,0,76,0,0,0,0,0,0,0,174,335,0,71,106,0,176,0,42,0,0,0
SymbC1.scaffold1408.1,15,26,14,26,88,42,26,0,40,45,45,0,39,25,33,44,24,16,16,0,59,108,55,20,46,44,71,32,5,31,86,45
SymbC1.scaffold19.160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold18566.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4035.1,0,0,0,10,20,0,29,0,5,17,7,0,0,0,0,0,0,0,0,0,10,32,0,0,0,0,0,0,0,0,32,0
SymbC1.scaffold4035.2,0,0,0,6,0,0,0,0,11,0,0,0,0,4,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
SymbC1.scaffold4035.3,12,38,20,40,144,45,57,0,31,64,41,15,23,11,39,47,10,8,55,26,26,99,46,0,31,49,40,26,18,26,81,70
SymbC1.scaffold41128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold1.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SymbC1.scaffold6904.1,0,0,0,0,13,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
SymbC1.scaffold620.14,148,258,142,349,530,337,496,34,232,367,208,67,132,109,256,331,21,127,172,174,328,708,355,137,367,207,204,138,104,188,511,418
