"","GOterm","Term","numInCat","numDEI","num.expected.percent","classicFisher","ontology","direction","ParentTerm","gene_id","type"
"5974","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g11282","DMG.GO.terms"
"5975","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g117","DMG.GO.terms"
"5976","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g11780","DMG.GO.terms"
"5977","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g11835","DMG.GO.terms"
"5978","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g11929","DMG.GO.terms"
"5979","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g11998","DMG.GO.terms"
"5980","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g1201","DMG.GO.terms"
"5981","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g12266","DMG.GO.terms"
"5982","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g12452","DMG.GO.terms"
"5983","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g12538","DMG.GO.terms"
"5984","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g12619","DMG.GO.terms"
"5985","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g12946","DMG.GO.terms"
"5986","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13116","DMG.GO.terms"
"5987","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13218","DMG.GO.terms"
"5988","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13287","DMG.GO.terms"
"5989","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13529","DMG.GO.terms"
"5990","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13555","DMG.GO.terms"
"5991","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13689","DMG.GO.terms"
"5992","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g13820","DMG.GO.terms"
"5993","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14045","DMG.GO.terms"
"5994","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14194","DMG.GO.terms"
"5995","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14426","DMG.GO.terms"
"5996","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14427","DMG.GO.terms"
"5997","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14576","DMG.GO.terms"
"5998","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14578","DMG.GO.terms"
"5999","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g14868","DMG.GO.terms"
"6000","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15012","DMG.GO.terms"
"6001","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15158","DMG.GO.terms"
"6002","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15296","DMG.GO.terms"
"6003","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15510","DMG.GO.terms"
"6004","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15528","DMG.GO.terms"
"6005","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15546","DMG.GO.terms"
"6006","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15564","DMG.GO.terms"
"6007","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15705","DMG.GO.terms"
"6008","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15775","DMG.GO.terms"
"6009","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g15880","DMG.GO.terms"
"6010","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16043","DMG.GO.terms"
"6011","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16114","DMG.GO.terms"
"6012","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16289","DMG.GO.terms"
"6013","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16376","DMG.GO.terms"
"6014","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16380","DMG.GO.terms"
"6015","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16429","DMG.GO.terms"
"6016","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16434","DMG.GO.terms"
"6017","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16477","DMG.GO.terms"
"6018","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16682","DMG.GO.terms"
"6019","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16845","DMG.GO.terms"
"6020","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16859","DMG.GO.terms"
"6021","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16861","DMG.GO.terms"
"6022","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16862","DMG.GO.terms"
"6023","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g16929","DMG.GO.terms"
"6024","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17000","DMG.GO.terms"
"6025","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17047","DMG.GO.terms"
"6026","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17090","DMG.GO.terms"
"6027","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17307","DMG.GO.terms"
"6028","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17339","DMG.GO.terms"
"6029","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17521","DMG.GO.terms"
"6030","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17623","DMG.GO.terms"
"6031","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17626","DMG.GO.terms"
"6032","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17668","DMG.GO.terms"
"6033","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17779","DMG.GO.terms"
"6034","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g1789","DMG.GO.terms"
"6035","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g17957","DMG.GO.terms"
"6036","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18015","DMG.GO.terms"
"6037","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18122","DMG.GO.terms"
"6038","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18354","DMG.GO.terms"
"6039","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g1842","DMG.GO.terms"
"6040","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g1844","DMG.GO.terms"
"6041","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18454","DMG.GO.terms"
"6042","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18455","DMG.GO.terms"
"6043","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18458","DMG.GO.terms"
"6044","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g1846","DMG.GO.terms"
"6045","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18558","DMG.GO.terms"
"6046","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18612","DMG.GO.terms"
"6047","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18653","DMG.GO.terms"
"6048","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18664","DMG.GO.terms"
"6049","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18685","DMG.GO.terms"
"6050","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18747","DMG.GO.terms"
"6051","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18853","DMG.GO.terms"
"6052","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18940","DMG.GO.terms"
"6053","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18985","DMG.GO.terms"
"6054","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18987","DMG.GO.terms"
"6055","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g18995","DMG.GO.terms"
"6056","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19036","DMG.GO.terms"
"6057","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19114","DMG.GO.terms"
"6058","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19115","DMG.GO.terms"
"6059","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19136","DMG.GO.terms"
"6060","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19271","DMG.GO.terms"
"6061","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19284","DMG.GO.terms"
"6062","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19285","DMG.GO.terms"
"6063","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19388","DMG.GO.terms"
"6064","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19395","DMG.GO.terms"
"6065","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19475","DMG.GO.terms"
"6066","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19493","DMG.GO.terms"
"6067","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19559","DMG.GO.terms"
"6068","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19565","DMG.GO.terms"
"6069","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19566","DMG.GO.terms"
"6070","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19685","DMG.GO.terms"
"6071","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19727","DMG.GO.terms"
"6072","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19737","DMG.GO.terms"
"6073","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19756","DMG.GO.terms"
"6074","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19803","DMG.GO.terms"
"6075","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19812","DMG.GO.terms"
"6076","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19877","DMG.GO.terms"
"6077","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19897","DMG.GO.terms"
"6078","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g19934","DMG.GO.terms"
"6079","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20066","DMG.GO.terms"
"6080","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20077","DMG.GO.terms"
"6081","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20078","DMG.GO.terms"
"6082","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20123","DMG.GO.terms"
"6083","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20125","DMG.GO.terms"
"6084","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20134","DMG.GO.terms"
"6085","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20195","DMG.GO.terms"
"6086","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20218","DMG.GO.terms"
"6087","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20300","DMG.GO.terms"
"6088","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20311","DMG.GO.terms"
"6089","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20417","DMG.GO.terms"
"6090","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20482","DMG.GO.terms"
"6091","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20524","DMG.GO.terms"
"6092","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20680","DMG.GO.terms"
"6093","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20696","DMG.GO.terms"
"6094","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20809","DMG.GO.terms"
"6095","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20829","DMG.GO.terms"
"6096","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20901","DMG.GO.terms"
"6097","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g20943","DMG.GO.terms"
"6098","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21017","DMG.GO.terms"
"6099","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21036","DMG.GO.terms"
"6100","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21089","DMG.GO.terms"
"6101","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21092","DMG.GO.terms"
"6102","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21144","DMG.GO.terms"
"6103","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21146","DMG.GO.terms"
"6104","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21305","DMG.GO.terms"
"6105","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21309","DMG.GO.terms"
"6106","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21357","DMG.GO.terms"
"6107","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21377","DMG.GO.terms"
"6108","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21446","DMG.GO.terms"
"6109","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21514","DMG.GO.terms"
"6110","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21542","DMG.GO.terms"
"6111","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21590","DMG.GO.terms"
"6112","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21594","DMG.GO.terms"
"6113","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21609","DMG.GO.terms"
"6114","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21642","DMG.GO.terms"
"6115","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21675","DMG.GO.terms"
"6116","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21842","DMG.GO.terms"
"6117","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21860","DMG.GO.terms"
"6118","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21898","DMG.GO.terms"
"6119","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g21950","DMG.GO.terms"
"6120","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22066","DMG.GO.terms"
"6121","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22072","DMG.GO.terms"
"6122","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22076","DMG.GO.terms"
"6123","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22103","DMG.GO.terms"
"6124","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22136","DMG.GO.terms"
"6125","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22138","DMG.GO.terms"
"6126","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22143","DMG.GO.terms"
"6127","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22145","DMG.GO.terms"
"6128","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22152","DMG.GO.terms"
"6129","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22167","DMG.GO.terms"
"6130","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22190","DMG.GO.terms"
"6131","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22194","DMG.GO.terms"
"6132","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22243","DMG.GO.terms"
"6133","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22259","DMG.GO.terms"
"6134","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22297","DMG.GO.terms"
"6135","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22334","DMG.GO.terms"
"6136","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22348","DMG.GO.terms"
"6137","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22362","DMG.GO.terms"
"6138","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22378","DMG.GO.terms"
"6139","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22380","DMG.GO.terms"
"6140","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22392","DMG.GO.terms"
"6141","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22396","DMG.GO.terms"
"6142","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22425","DMG.GO.terms"
"6143","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22434","DMG.GO.terms"
"6144","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22454","DMG.GO.terms"
"6145","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22465","DMG.GO.terms"
"6146","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22527","DMG.GO.terms"
"6147","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22539","DMG.GO.terms"
"6148","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22541","DMG.GO.terms"
"6149","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22566","DMG.GO.terms"
"6150","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22567","DMG.GO.terms"
"6151","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22580","DMG.GO.terms"
"6152","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22581","DMG.GO.terms"
"6153","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22608","DMG.GO.terms"
"6154","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22610","DMG.GO.terms"
"6155","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22639","DMG.GO.terms"
"6156","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22647","DMG.GO.terms"
"6157","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22648","DMG.GO.terms"
"6158","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22681","DMG.GO.terms"
"6159","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22712","DMG.GO.terms"
"6160","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22715","DMG.GO.terms"
"6161","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22792","DMG.GO.terms"
"6162","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22833","DMG.GO.terms"
"6163","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22858","DMG.GO.terms"
"6164","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22901","DMG.GO.terms"
"6165","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g22928","DMG.GO.terms"
"6166","GO:0006259","DNA metabolic process",548,74,26.54,0.00018,"BP","hypomethylated","DNA metabolic process","Pver_g23218","DMG.GO.terms"
