"","gene","pval.treatment"
"1231","Pver_gene_g18900",0.604281608170266
"1232","Pver_gene_g18907",0.972896571089872
"1233","Pver_gene_g18913",0.0584860904949527
"1234","Pver_gene_g18914",2.00114486252468e-05
"1235","Pver_gene_g18917",0.0166159590152067
"1236","Pver_gene_g18918",0.0126557338768512
"1237","Pver_gene_g18933",0.489866090056546
"1238","Pver_gene_g18938",0.192004637477292
"1239","Pver_gene_g18958",2.98430385196779e-09
"1240","Pver_gene_g18977",0.0846966692648118
"1241","Pver_gene_g18981",0.0784077831552891
"1242","Pver_gene_g18982",9.80133049572175e-07
"1243","Pver_gene_g18985",0.203379404790518
"1244","Pver_gene_g18995",0.000460367504495541
"1245","Pver_gene_g19018",0.00551636363662391
"1246","Pver_gene_g19023",0.368017958027439
"1247","Pver_gene_g19042",0.0297826842454705
"1248","Pver_gene_g19044",0.166603756864313
"1249","Pver_gene_g19057",0.0216819351120868
"1250","Pver_gene_g19064",0.0454192132604122
"1251","Pver_gene_g19070",0.978173311406904
"1252","Pver_gene_g19071",0.6417022053634
"1253","Pver_gene_g19079",0.292874892883225
"1254","Pver_gene_g19081",0.00137571690827148
"1255","Pver_gene_g19084",0.731428037889405
"1256","Pver_gene_g19087",0.00221920546479628
"1257","Pver_gene_g19088",0.000759188629452915
"1258","Pver_gene_g19099",0.775694374769042
"1259","Pver_gene_g19100",0.211376839425411
"1260","Pver_gene_g19106",0.00130850890871262
"1261","Pver_gene_g19110",0.478560699022828
"1262","Pver_gene_g19113",0.476513455520744
"1263","Pver_gene_g19127",0.597321510347973
"1264","Pver_gene_g19136",0.66744159968026
"1265","Pver_gene_g19154",0.973662040042492
"1266","Pver_gene_g19181",0.190807112054593
"1267","Pver_gene_g19186",0.295339402968028
"1268","Pver_gene_g19187",0.534224287482799
"1269","Pver_gene_g19189",0.85998894457701
"1270","Pver_gene_g19198",0.314775961997972
"1271","Pver_gene_g19214",0.345515318347389
"1272","Pver_gene_g19229",0.920024836301766
"1273","Pver_gene_g19236",0.530970484009879
"1274","Pver_gene_g19279",0.213082199694966
"1275","Pver_gene_g19283",0.654211276176069
"1276","Pver_gene_g19287",0.891368407677884
"1277","Pver_gene_g19288",0.0379626135918406
"1278","Pver_gene_g19293",0.418010551102692
"1279","Pver_gene_g19309",0.0419130350791354
"1280","Pver_gene_g19319",6.1305340215075e-06
"1281","Pver_gene_g19339",0.223438496091292
"1282","Pver_gene_g19341",0.220671988556591
"1283","Pver_gene_g19351",0.332517159909195
"1284","Pver_gene_g19352",0.628394514036959
"1285","Pver_gene_g19353",0.193321302411125
"1286","Pver_gene_g19354",0.616293820258612
"1287","Pver_gene_g19362",0.0889723716071473
"1288","Pver_gene_g19363",0.305866072530509
"1289","Pver_gene_g19364",0.707897624987811
"1290","Pver_gene_g19373",0.129357987322106
"1291","Pver_gene_g19376",0.0198549079653881
"1292","Pver_gene_g19409",0.382889494708905
"1293","Pver_gene_g19411",0.000141583215770804
"1294","Pver_gene_g19426",0.403593062844086
"1295","Pver_gene_g19429",0.00205615017734084
"1296","Pver_gene_g19431",6.12808889918012e-12
"1297","Pver_gene_g19434",0.0170849048426108
"1298","Pver_gene_g19438",0.415821846990366
"1299","Pver_gene_g19444",0.27096681870492
"1300","Pver_gene_g19461",0.000396854327806155
"1301","Pver_gene_g19465",0.946498206234773
"1302","Pver_gene_g19474",0.439597191716324
"1303","Pver_gene_g19489",0.48135222061117
"1304","Pver_gene_g19508",0.466850381157385
"1305","Pver_gene_g19517",0.73470790614879
"1306","Pver_gene_g19525",0.121765010589505
"1307","Pver_gene_g19527",0.207242528931667
"1308","Pver_gene_g19528",0.361739785259081
"1309","Pver_gene_g19530",0.929019402283025
"1310","Pver_gene_g19545",0.298888741306248
"1311","Pver_gene_g19559",0.123162695951889
"1312","Pver_gene_g19560",1.02952016138315e-12
"1313","Pver_gene_g19566",0.822992571243675
"1314","Pver_gene_g19571",0.230640781384398
"1315","Pver_gene_g19572",0.00724067231972661
"1316","Pver_gene_g19578",7.31399057663832e-49
"1317","Pver_gene_g19583",0.440193700961199
"1318","Pver_gene_g19588",0.619124644852828
"1319","Pver_gene_g19596",0.831483346001406
"1320","Pver_gene_g19597",0.243877530806958
"1321","Pver_gene_g19600",0.468558072638684
"1322","Pver_gene_g19603",0.499015208855569
"1323","Pver_gene_g19606",0.370118707611927
"1324","Pver_gene_g19607",0.292184672132755
"1325","Pver_gene_g19615",0.00312782593721676
"1326","Pver_gene_g19628",0.069447438445921
"1327","Pver_gene_g19635",0.0991168679037838
"1328","Pver_gene_g19639",1.752379712998e-06
"1329","Pver_gene_g19654",0.0577154500630613
"1330","Pver_gene_g19665",0.527188139986081
"1331","Pver_gene_g19668",0.899908183197955
"1332","Pver_gene_g19676",0.214825501367743
"1333","Pver_gene_g19678",2.91835074131372e-07
"1334","Pver_gene_g19680",0.120947004435763
"1335","Pver_gene_g19686",0.890568607508223
"1336","Pver_gene_g19687",0.0222205619611357
"1337","Pver_gene_g19689",0.473980325807667
"1338","Pver_gene_g19692",0.0320033815712339
"1339","Pver_gene_g19695",0.45592317189937
"1340","Pver_gene_g19702",0.298237828004156
"1341","Pver_gene_g19708",0.822294155387433
"1342","Pver_gene_g19729",0.000318917863326431
"1343","Pver_gene_g19735",0.04026259898807
"1344","Pver_gene_g19742",0.025125913488246
"1345","Pver_gene_g19748",0.820505467426302
"1346","Pver_gene_g19756",2.2613914361315e-19
"1347","Pver_gene_g19759",0.553246538713636
"1348","Pver_gene_g19762",0.8859853950069
"1349","Pver_gene_g19763",4.63936438845117e-10
"1350","Pver_gene_g19770",0.388577155149339
"1351","Pver_gene_g19779",0.980688395953251
"1352","Pver_gene_g19780",0.975576917751694
"1353","Pver_gene_g19785",0.509772694887533
"1354","Pver_gene_g19786",0.000973822832428483
"1355","Pver_gene_g19788",0.824858236394186
"1356","Pver_gene_g19793",0.396218520600141
"1357","Pver_gene_g19796",0.16625934355768
"1358","Pver_gene_g19802",0.705364412291581
"1359","Pver_gene_g19803",0.803715116693798
"1360","Pver_gene_g19807",0.245143931973448
"1361","Pver_gene_g19816",0.795512641308326
"1362","Pver_gene_g19818",0.633241110552548
"1363","Pver_gene_g19819",0.874743584617257
"1364","Pver_gene_g19820",0.703956542703938
"1365","Pver_gene_g19842",0.934605121995994
"1366","Pver_gene_g19843",0.64022461123393
"1367","Pver_gene_g19848",0.452730721899975
"1368","Pver_gene_g19852",3.62499897738903e-05
"1369","Pver_gene_g19861",0.457397563237287
"1370","Pver_gene_g19864",0.0875981034953885
"1371","Pver_gene_g19869",0.737815580510533
"1372","Pver_gene_g19870",0.822796525711757
"1373","Pver_gene_g19876",0.384559977340023
"1374","Pver_gene_novel_gene_715_5de57afd",0.245029777502187
"1375","Pver_gene_g19897",0.167779829132959
"1376","Pver_gene_g19899",0.497907156893562
"1377","Pver_gene_g19904",0.107893593181864
"1378","Pver_gene_g19911",0.0300080614941969
"1379","Pver_gene_g19934",0.334305463895929
"1380","Pver_gene_g19937",0.543721555837916
"1381","Pver_gene_g19961",0.18724436687168
"1382","Pver_gene_g19966",0.523659658679776
"1383","Pver_gene_g19968",0.021706462590724
"1384","Pver_gene_g19980",0.778247704509849
"1385","Pver_gene_g19988",0.927373821405385
"1386","Pver_gene_g20009",0.720142076824117
"1387","Pver_gene_g20010",0.0698857980734039
"1388","Pver_gene_g20012",0.392914998172432
"1389","Pver_gene_g20016",0.183793319509187
"1390","Pver_gene_g20017",0.0875965385592875
"1391","Pver_gene_g20021",0.342282461838877
"1392","Pver_gene_g20023",0.931552917571248
"1393","Pver_gene_g20028",0.476962445608823
"1394","Pver_gene_g20031",0.0260443595314387
"1395","Pver_gene_g20035",0.318481032043648
"1396","Pver_gene_g20045",0.706821144341068
"1397","Pver_gene_g20046",0.429044200500218
"1398","Pver_gene_g20047",0.523032641041285
"1399","Pver_gene_g20055",0.4695381766862
"1400","Pver_gene_g20056",0.473832377160489
"1401","Pver_gene_g20067",0.659476218377803
"1402","Pver_gene_g20079",0.311235088365696
"1403","Pver_gene_g20101",0.87535824649449
"1404","Pver_gene_g20104",7.79995236595017e-25
"1405","Pver_gene_g20109",0.773487328013647
"1406","Pver_gene_g20145",0.00426858454481978
"1407","Pver_gene_g20150",0.0421780197908354
"1408","Pver_gene_g20152",0.474300428619084
"1409","Pver_gene_g20160",0.456792404544601
"1410","Pver_gene_g20177",0.611894586577556
"1411","Pver_gene_g20188",0.91630747998356
"1412","Pver_gene_g20193",0.292925837111054
"1413","Pver_gene_g20215",0.166535251550931
"1414","Pver_gene_g20218",0.537334917131889
"1415","Pver_gene_g20220",0.319234409358458
"1416","Pver_gene_g20221",0.000692866258026643
"1417","Pver_gene_g20230",0.748646968177834
"1418","Pver_gene_g20246",9.79525802699227e-12
"1419","Pver_gene_g20260",0.457487322708908
"1420","Pver_gene_g20276",0.873245474001286
"1421","Pver_gene_g20282",0.388435598553367
"1422","Pver_gene_g20302",0.999402240782306
"1423","Pver_gene_g20309",0.105139536716538
"1424","Pver_gene_g20318",0.20838808877944
"1425","Pver_gene_g20321",0.680030598146848
"1426","Pver_gene_g20326",0.147441758356751
"1427","Pver_gene_g20336",0.466039015082989
"1428","Pver_gene_g20340",0.000860104117411608
"1429","Pver_gene_g20354",1.66958547892891e-05
"1430","Pver_gene_g20368",0.0728896177135994
"1431","Pver_gene_g20369",0.039296725807731
"1432","Pver_gene_g20375",0.185925654690585
"1433","Pver_gene_g20382",0.497897751744698
"1434","Pver_gene_g20412",0.465928260308931
"1435","Pver_gene_g20418",0.168715772244667
"1436","Pver_gene_g20424",0.251107912473466
"1437","Pver_gene_g20466",8.6030262756266e-07
"1438","Pver_gene_g20482",0.135800703963438
"1439","Pver_gene_g20517",7.75518687996441e-06
"1440","Pver_gene_g20525",0.000346122667914981
"1441","Pver_gene_g20555",0.867704074614257
"1442","Pver_gene_g20576",0.675383272380416
"1443","Pver_gene_g20578",0.854412695391277
"1444","Pver_gene_g20590",0.00351090153560951
"1445","Pver_gene_g20594",0.0797878125344128
"1446","Pver_gene_g20600",0.0728579761047995
"1447","Pver_gene_g20602",1.23079450951428e-20
"1448","Pver_gene_g20607",0.0241474148546668
"1449","Pver_gene_g20614",0.445404418070248
"1450","Pver_gene_g20621",0.0835183553425329
"1451","Pver_gene_g20632",0.109501188171255
"1452","Pver_gene_g20642",0.651582280992957
"1453","Pver_gene_g20645",0.961505004998563
"1454","Pver_gene_g20655",0.980302469175629
"1455","Pver_gene_g20659",0.954399947346158
"1456","Pver_gene_g20679",0.481050537688604
"1457","Pver_gene_g20684",0.257536203671026
"1458","Pver_gene_g20685",0.943910136295246
"1459","Pver_gene_g20688",0.0882939967746162
"1460","Pver_gene_g20694",0.158912973952962
"1461","Pver_gene_g20697",0.252667331094816
"1462","Pver_gene_g20718",0.5193374763441
"1463","Pver_gene_g20746",0.965594912929167
"1464","Pver_gene_g20750",2.25070190201076e-22
"1465","Pver_gene_g20776",9.56085938819647e-19
"1466","Pver_gene_g20799",0.286372122476271
"1467","Pver_gene_g20827",0.884438976074761
"1468","Pver_gene_g20831",0.060803456294073
"1469","Pver_gene_g20841",0.163777313838718
"1470","Pver_gene_g20848",0.928624788475425
"1471","Pver_gene_g20850",3.49435610254667e-06
"1472","Pver_gene_g20852",0.497947087094951
"1473","Pver_gene_g20853",0.48426874427206
"1474","Pver_gene_g20856",0.971177147359412
"1475","Pver_gene_g20872",0.487910128296034
"1476","Pver_gene_g20876",0.76075239545467
"1477","Pver_gene_g20877",0.345684154887592
"1478","Pver_gene_g20887",0.00306936992215719
"1479","Pver_gene_g20888",0.25080950619742
"1480","Pver_gene_g20891",0.0715587441406421
"1481","Pver_gene_g20908",0.00606531663765314
"1482","Pver_gene_g20911",2.82577939186346e-33
"1483","Pver_gene_g20921",0.789636032307913
"1484","Pver_gene_g20924",0.0630022124316375
"1485","Pver_gene_g20947",0.231519813014799
"1486","Pver_gene_g20963",0.289730424638906
"1487","Pver_gene_g20966",0.126703793005323
"1488","Pver_gene_g20968",0.602617791692223
"1489","Pver_gene_g20993",0.0257654439816082
"1490","Pver_gene_g20998",0.82123234278397
"1491","Pver_gene_g21002",0.527480533093127
"1492","Pver_gene_g21006",0.310955909029409
"1493","Pver_gene_g21010",0.00218652421938688
"1494","Pver_gene_g21024",0.300960498701356
"1495","Pver_gene_g21032",0.564229646206702
"1496","Pver_gene_g21043",0.00190467630386483
"1497","Pver_gene_g21045",0.57497449897589
"1498","Pver_gene_g21059",0.288375395796468
"1499","Pver_gene_g21078",0.140961680691246
"1500","Pver_gene_g21082",0.933438053857863
"1501","Pver_gene_g21087",0.171688059319568
"1502","Pver_gene_g21096",1.72270651223159e-11
"1503","Pver_gene_g21102",0.0142524515622414
"1504","Pver_gene_g21122",0.045982555884173
"1505","Pver_gene_g21123",0.786879418703011
"1506","Pver_gene_g21126",0.301242815080278
"1507","Pver_gene_g21134",1.30101238856193e-05
"1508","Pver_gene_g21136",4.32068872550277e-11
"1509","Pver_gene_g21139",0.0916710679720906
"1510","Pver_gene_g21143",0.41539201411462
"1511","Pver_gene_g21162",0.462859355820147
"1512","Pver_gene_g21165",0.0381154563311702
"1513","Pver_gene_g21166",0.318177043255709
"1514","Pver_gene_g21180",2.20524897703195e-08
"1515","Pver_gene_g21183",0.577009516177917
"1516","Pver_gene_g21194",0.95773652965391
"1517","Pver_gene_g21208",0.194312150965121
"1518","Pver_gene_g21220",0.102097342822512
"1519","Pver_gene_g21235",0.00902696470853702
"1520","Pver_gene_g21249",0.522290498762121
"1521","Pver_gene_g21254",0.168940017287687
"1522","Pver_gene_g21262",0.897075027049308
"1523","Pver_gene_g21264",0.750169428304726
"1524","Pver_gene_g21284",0.469330476415268
"1525","Pver_gene_g21294",0.0755315858894432
"1526","Pver_gene_g21306",0.851419048855866
"1527","Pver_gene_g21316",0.731968870781015
"1528","Pver_gene_g21324",0.690932240030293
"1529","Pver_gene_g21328",0.000257662343713548
"1530","Pver_gene_g21331",0.806134691502145
"1531","Pver_gene_g21344",2.45594004400607e-06
"1532","Pver_gene_g21348",0.712165750986547
"1533","Pver_gene_g21357",5.60976109578477e-15
"1534","Pver_gene_g21364",0.265040827822884
"1535","Pver_gene_g21374",3.25585535223283e-13
"1536","Pver_gene_g21377",0.553490865932153
"1537","Pver_gene_g21391",0.624963267019494
"1538","Pver_gene_g21393",1.32967297809411e-06
"1539","Pver_gene_g21399",0.887139904161752
"1540","Pver_gene_g21427",3.19354794618499e-05
"1541","Pver_gene_g21446",0.970974378979867
"1542","Pver_gene_g21448",0.0419239986327414
"1543","Pver_gene_g21456",0.638600420465038
"1544","Pver_gene_g21463",7.39613200303466e-05
"1545","Pver_gene_g21471",0.000507470943639265
"1546","Pver_gene_g21475",0.255175303812722
"1547","Pver_gene_g21501",0.394397386819776
"1548","Pver_gene_g21514",0.311565145050344
"1549","Pver_gene_g21519",0.96733678312902
"1550","Pver_gene_g21531",0.364406735192802
"1551","Pver_gene_g21536",0.124328853524388
"1552","Pver_gene_g21542",0.000280905282211154
"1553","Pver_gene_g21544",0.0516783398741026
"1554","Pver_gene_g21546",0.301844684578519
"1555","Pver_gene_g21553",0.00238942544264441
"1556","Pver_gene_g21556",0.420673066919118
"1557","Pver_gene_novel_gene_730_5de57afd",0.81132382983664
"1558","Pver_gene_g21605",0.00268163763522292
"1559","Pver_gene_g21619",0.529820180730334
"1560","Pver_gene_g21627",0.538826526476697
"1561","Pver_gene_g21631",0.0916958187269602
"1562","Pver_gene_g21633",0.405349080061103
"1563","Pver_gene_g21636",0.378007440967044
"1564","Pver_gene_g21652",0.977541076489434
"1565","Pver_gene_g21659",0.202786708272095
"1566","Pver_gene_g21670",0.814496076422995
"1567","Pver_gene_g21675",0.000899217557718095
"1568","Pver_gene_g21676",0.0105879183122068
"1569","Pver_gene_g21689",0.000135153530773461
"1570","Pver_gene_g21692",0.527496932787305
"1571","Pver_gene_g21706",0.873017109908114
"1572","Pver_gene_g21709",0.786579497010658
"1573","Pver_gene_novel_gene_731_5de57afd",0.00513865841521104
"1574","Pver_gene_g21710",0.000112619371484143
"1575","Pver_gene_g21716",4.85763486199276e-07
"1576","Pver_gene_g21721",0.377853377168608
"1577","Pver_gene_g21724",0.814995456719175
"1578","Pver_gene_g21730",0.338474186918858
"1579","Pver_gene_g21744",0.0101343623201803
"1580","Pver_gene_g21751",0.28876210183929
"1581","Pver_gene_g21766",0.709557822499473
"1582","Pver_gene_g21775",2.61363477360741e-15
"1583","Pver_gene_g21780",0.591878770818451
"1584","Pver_gene_g21785",0.000148903645233809
"1585","Pver_gene_g21786",0.230681080600112
"1586","Pver_gene_g21792",0.0109963866197762
"1587","Pver_gene_g21794",7.121321164618e-09
"1588","Pver_gene_g21805",0.081072149658215
"1589","Pver_gene_g21811",2.52192357537709e-21
"1590","Pver_gene_g21813",0.199604738371944
"1591","Pver_gene_novel_gene_733_5de57afd",0.107803819675475
"1592","Pver_gene_g21839",0.347997490683187
"1593","Pver_gene_g21841",1.71574576211362e-17
"1594","Pver_gene_g21856",0.0782319107387495
"1595","Pver_gene_g21861",3.65088715844484e-10
"1596","Pver_gene_g21871",0.891054430848143
"1597","Pver_gene_g21883",0.53391479968304
"1598","Pver_gene_g21900",4.94238656454458e-05
"1599","Pver_gene_g21934",8.81568659200461e-13
"1600","Pver_gene_g21940",0.00225948616932751
"1601","Pver_gene_g21945",0.0728651635532411
"1602","Pver_gene_g21950",0.0033893067906855
"1603","Pver_gene_g21965",2.96911461369405e-28
"1604","Pver_gene_g21996",0.727123941339238
"1605","Pver_gene_g22002",0.312967544266176
"1606","Pver_gene_g22012",0.992250172736962
"1607","Pver_gene_g22016",2.42808928439164e-13
"1608","Pver_gene_g22044",0.85866002745007
"1609","Pver_gene_g22048",0.204834208266682
"1610","Pver_gene_g22055",0.809800252329152
"1611","Pver_gene_g22060",0.19927008380114
"1612","Pver_gene_g22061",0.14297792799462
"1613","Pver_gene_g22070",0.0575965825936211
"1614","Pver_gene_g22073",0.147967439362686
"1615","Pver_gene_g22075",2.18983705412517e-16
"1616","Pver_gene_g22076",3.55543791323977e-07
"1617","Pver_gene_g22078",3.64864979663615e-12
"1618","Pver_gene_g22081",1.40961139556796e-05
"1619","Pver_gene_g22082",0.861485758629319
"1620","Pver_gene_g22083",0.961924121593802
"1621","Pver_gene_g22095",0.0150730044485219
"1622","Pver_gene_g22099",0.0344611125887729
"1623","Pver_gene_g22111",0.0117733821605926
"1624","Pver_gene_g22112",0.570013866738682
"1625","Pver_gene_g22113",0.694999368015354
"1626","Pver_gene_g22115",1.86204889836358e-11
"1627","Pver_gene_g22124",0.435062910244811
"1628","Pver_gene_g22125",0.193226683653296
"1629","Pver_gene_g22138",1.59015869852839e-05
"1630","Pver_gene_g22142",0.00060447313596189
"1631","Pver_gene_g22152",0.41392725037598
"1632","Pver_gene_g22153",0.513436927526557
"1633","Pver_gene_g22161",9.5373006281821e-08
"1634","Pver_gene_g22167",0.00238794447804545
"1635","Pver_gene_g22175",0.000180994501369779
"1636","Pver_gene_g22176",3.09959878046658e-05
"1637","Pver_gene_g22178",0.0207643959952968
"1638","Pver_gene_g22185",4.26191519297915e-06
"1639","Pver_gene_g22187",4.75760963103664e-05
"1640","Pver_gene_g22191",0.143864848112793
"1641","Pver_gene_g22192",0.198023401975262
"1642","Pver_gene_g22193",0.00291387255380662
"1643","Pver_gene_g22200",0.00237269029745519
"1644","Pver_gene_g22207",0.761122240793371
"1645","Pver_gene_g22223",6.33259173064917e-17
"1646","Pver_gene_g22239",0.151713724568685
"1647","Pver_gene_g22243",0.187398007250152
"1648","Pver_gene_g22250",0.0404473606841239
"1649","Pver_gene_g22255",8.27627108920884e-08
"1650","Pver_gene_g22259",1.85508827207809e-10
"1651","Pver_gene_g22261",0.0106230566130721
"1652","Pver_gene_g22262",0.539385779205782
"1653","Pver_gene_g22264",3.81449212274262e-10
"1654","Pver_gene_g22271",0.00614330034047157
"1655","Pver_gene_g22277",0.944959208403096
"1656","Pver_gene_g22289",0.0122705862772626
"1657","Pver_gene_g22292",0.280082351231656
"1658","Pver_gene_g22294",4.79506218975693e-17
"1659","Pver_gene_g22301",0.15848521267348
"1660","Pver_gene_g22304",0.846158590035549
"1661","Pver_gene_g22310",0.808442190832649
"1662","Pver_gene_g22317",0.155577067716979
"1663","Pver_gene_g22318",0.112952663521131
"1664","Pver_gene_g22324",0.144961258130151
"1665","Pver_gene_g22341",1.65639844547301e-18
"1666","Pver_gene_g22342",0.000160975935234732
"1667","Pver_gene_g22343",0.478940898899134
"1668","Pver_gene_g22346",0.0294290674103387
"1669","Pver_gene_g22348",0.000126936372044185
"1670","Pver_gene_g22355",0.533826312137526
"1671","Pver_gene_g22362",0.756393512269937
"1672","Pver_gene_g22366",8.22569447993188e-10
"1673","Pver_gene_g22378",0.162540317029204
"1674","Pver_gene_g22380",0.0138519698065596
"1675","Pver_gene_g22382",0.229384206293196
"1676","Pver_gene_g22383",0.408281992819542
"1677","Pver_gene_g22396",2.94125689515697e-07
"1678","Pver_gene_g22397",0.861516063819921
"1679","Pver_gene_g22398",0.317040777305671
"1680","Pver_gene_g22400",0.855161290351037
"1681","Pver_gene_g22403",0.00514708826994302
"1682","Pver_gene_g22409",7.73278783968277e-05
"1683","Pver_gene_g22412",7.87956618419559e-16
"1684","Pver_gene_g22421",0.0536428898709002
"1685","Pver_gene_g22424",1.00153284579352e-10
"1686","Pver_gene_g22425",0.550639441411493
"1687","Pver_gene_g22428",8.3245131259792e-08
"1688","Pver_gene_g22438",0.346434807354331
"1689","Pver_gene_g22447",8.36624367811361e-05
"1690","Pver_gene_g22454",1.04333765083356e-06
"1691","Pver_gene_g22469",0.00107791108441761
"1692","Pver_gene_g22477",4.23889744663659e-06
"1693","Pver_gene_g22484",0.00155456178405678
"1694","Pver_gene_g22485",0.785629302623969
"1695","Pver_gene_g22489",0.0209283797380205
"1696","Pver_gene_g22490",0.010564262972494
"1697","Pver_gene_g22492",0.011032946756282
"1698","Pver_gene_g22498",0.893532579281855
"1699","Pver_gene_g22503",3.49807424600403e-05
"1700","Pver_gene_g22508",0.907448499327861
"1701","Pver_gene_g22510",0.00178165122257766
"1702","Pver_gene_g22512",4.34982596096165e-11
"1703","Pver_gene_g22516",0.752668597532265
"1704","Pver_gene_g22527",1.61207655875026e-05
"1705","Pver_gene_g22531",5.99351147356626e-06
"1706","Pver_gene_g22538",7.29093782716301e-13
"1707","Pver_gene_g22544",0.00931936110131708
"1708","Pver_gene_g22550",9.50670196561456e-26
"1709","Pver_gene_g22552",0.739399179963483
"1710","Pver_gene_g22559",0.0113021179303542
"1711","Pver_gene_novel_gene_739_5de57afd",7.32108529726261e-06
"1712","Pver_gene_g22580",0.0117991652054511
"1713","Pver_gene_g22588",0.00028741482880497
"1714","Pver_gene_g22593",2.30790944820153e-18
"1715","Pver_gene_g22594",0.94896995202282
"1716","Pver_gene_g22597",2.85292755054178e-11
"1717","Pver_gene_g22602",0.856806120543214
"1718","Pver_gene_g22605",0.0398225743560339
"1719","Pver_gene_g22607",0.0134865848271706
"1720","Pver_gene_g22608",0.000301411263657148
"1721","Pver_gene_g22610",0.00808507472750156
"1722","Pver_gene_g22627",0.79631516320978
"1723","Pver_gene_g22647",0.369034375774834
"1724","Pver_gene_g22652",0.136868412185677
"1725","Pver_gene_g22662",0.1224607743035
"1726","Pver_gene_g22663",0.00169258610767677
"1727","Pver_gene_g22666",0.520988025112002
"1728","Pver_gene_g22670",0.623993654668125
"1729","Pver_gene_g22671",3.30652055301966e-07
"1730","Pver_gene_g22674",0.360939699726065
"1731","Pver_gene_g22681",0.364544579417936
"1732","Pver_gene_g22689",0.00165784782515581
"1733","Pver_gene_g22693",1.79271638672958e-06
"1734","Pver_gene_g22700",0.098513424924287
"1735","Pver_gene_g22704",0.0556650506063699
"1736","Pver_gene_g22705",0.00596175909796989
"1737","Pver_gene_g22710",0.131600150186158
"1738","Pver_gene_g22711",1.05522852801853e-18
"1739","Pver_gene_g22712",0.0308895250952943
"1740","Pver_gene_g22769",0.283958829985644
"1741","Pver_gene_g22826",0.495128315980746
"1742","Pver_gene_g22830",0.158385097254087
"1743","Pver_gene_g22882",0.0442894761492362
"1744","Pver_gene_g22900",0.313021671371437
"1745","Pver_gene_g22911",0.894439194253353
"1746","Pver_gene_g22936",0.108615688576074
"1747","Pver_gene_g22942",0.689276627745079
"1748","Pver_gene_g22955",0.181860216669737
"1749","Pver_gene_g22992",0.205793583333967
"1750","Pver_gene_g23008",0.181782543826474
"1751","Pver_gene_g23026",0.00813912646343975
"1752","Pver_gene_g23044",0.14567131964794
"1753","Pver_gene_g23047",0.73168130886111
"1754","Pver_gene_g23059",3.55086892325222e-19
"1755","Pver_gene_g23066",0.447427474085997
"1756","Pver_gene_g23068",0.519572765903378
"1757","Pver_gene_g23073",0.00405386610753995
"1758","Pver_gene_g23084",0.614877476377783
"1759","Pver_gene_g23120",0.0728712680834048
"1760","Pver_gene_g23122",0.685979572137078
"1761","Pver_gene_g23123",2.61294703727833e-15
"1762","Pver_gene_g23136",0.0173623642890933
"1763","Pver_gene_g23151",0.140275908157464
"1764","Pver_gene_g23157",0.0184819541916036
"1765","Pver_gene_g23174",0.806513515799777
"1766","Pver_gene_g23181",0.319906267220416
"1767","Pver_gene_g23188",0.0458316374563869
"1768","Pver_gene_g23202",0.227953628133896
"1769","Pver_gene_g23211",0.461950377949037
"1770","Pver_gene_g23213",1.95113234885594e-202
"1771","Pver_gene_g23239",0.284804814885885
"1772","Pver_gene_g23256",0.548209495642671
"1773","Pver_gene_g23276",0.305172562025461
"1774","Pver_gene_g23283",0.0739928146935196
"1775","Pver_gene_g23284",0.659003065127303
"1776","Pver_gene_g23285",0.545174583127202
"1777","Pver_gene_g23298",0.00621246158499996
"1778","Pver_gene_g23309",0.0170296569746729
"1779","Pver_gene_g23312",0.304152078345471
"1780","Pver_gene_g23335",4.34208206341358e-05
"1781","Pver_gene_g23348",0.0086408464364606
"1782","Pver_gene_g23360",0.0184732069725278
"1783","Pver_gene_g23362",0.603774013791394
"1784","Pver_gene_g23365",0.0290947412376762
"1785","Pver_gene_g23372",4.05040123825302e-13
"1786","Pver_gene_g23392",0.160844343219241
"1787","Pver_gene_g23393",2.70678969679866e-07
"1788","Pver_gene_g23410",0.89900229779133
"1789","Pver_gene_g23411",0.0526350408844861
"1790","Pver_gene_g23484",0.462016555595941
"1791","Pver_gene_g23534",0.000380999799516111
"1792","Pver_gene_g23610",3.90881222701354e-06
"1793","Pver_gene_g23615",0.0120730563390042
"1794","Pver_gene_g23625",0.705477665829393
"1795","Pver_gene_g23639",0.133360913592528
"1796","Pver_gene_g23686",0.644106497510414
"1797","Pver_gene_g23687",0.910212358596393
"1798","Pver_gene_g23752",0.78360147949856
"1799","Pver_gene_g23759",3.61066567374674e-11
"1800","Pver_gene_g23760",0.163855913583704
"1801","Pver_gene_g23798",2.55999290264138e-07
"1802","Pver_gene_g23828",0.765846922680654
"1803","Pver_gene_g23906",0.864971887651749
"1804","Pver_gene_g23991",0.000723219133501
"1805","Pver_gene_g24213",0.771870533451341
"1806","Pver_gene_g24228",0.99377916435008
"1807","Pver_gene_g24259",0.0212206119384891
"1808","Pver_gene_g24267",0.942087088777834
"1809","Pver_gene_g24345",0.222243700421594
"1810","Pver_gene_g24352",0.117159829463257
"1811","Pver_gene_g24363",0.211570546428716
"1812","Pver_gene_g24447",0.859874809683377
"1813","Pver_gene_g24658",1.98042694584667e-22
"1814","Pver_gene_novel_gene_768_5de57afd",0.0237597952076261
"1815","Pver_gene_g24788",2.80321987423218e-05
"1816","Pver_gene_g24796",3.66680137542656e-05
"1817","Pver_gene_g24797",0.0038202012456975
