gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.gtf
Pver_gene_g10772,2086
Pver_gene_g10773,1698
Pver_gene_g10770,3531
Pver_gene_g10771,1143
Pver_gene_g10778,1004
Pver_gene_g10779,1703
Pver_gene_g14066,1117
Pver_gene_g14067,858
Pver_gene_g14064,114
Pver_gene_g14065,69
Pver_gene_g14062,49
Pver_gene_g14063,297
Pver_gene_g14060,6
Pver_gene_g14061,115
Pver_gene_g14068,148
Pver_gene_g14069,3953
Pver_gene_g3892,1394
Pver_gene_g15850,3246
Pver_gene_g15851,56
Pver_gene_g15852,4555
Pver_gene_g15853,1336
Pver_gene_g15854,4693
Pver_gene_g15855,903
Pver_gene_g15856,182
Pver_gene_g15857,5500
Pver_gene_g15858,486
Pver_gene_g15859,1705
Pver_gene_novel_gene_721_5de57afd,10
Pver_gene_g3893,905
STRG.9892,144
Pver_gene_g24371,5
Pver_gene_g24370,0
Pver_gene_g24373,0
Pver_gene_g24372,0
Pver_gene_g24375,0
Pver_gene_g24374,30
Pver_gene_g24377,267
Pver_gene_g24376,0
Pver_gene_g24379,0
Pver_gene_g24378,0
Pver_gene_g6161,1393
Pver_gene_g6160,512
Pver_gene_g6163,843
Pver_gene_g6162,91
Pver_gene_g6165,79
Pver_gene_g6164,478
Pver_gene_g6167,132
Pver_gene_g6166,132
Pver_gene_g6169,402
Pver_gene_g6168,340
Pver_gene_g7690,1668
Pver_gene_g7691,2060
Pver_gene_g8419,0
Pver_gene_g7693,884
Pver_gene_g7694,4529
Pver_gene_g7695,295
Pver_gene_g7696,645
Pver_gene_g7697,430
Pver_gene_g8413,677
Pver_gene_g7699,382
Pver_gene_g8417,0
Pver_gene_g8416,6151
Pver_gene_g8415,2907
Pver_gene_g8414,3271
Pver_gene_novel_gene_358_5de57afd,51
Pver_gene_g1599,382
Pver_gene_g1598,4822
Pver_gene_g1595,666
Pver_gene_g1594,2394
Pver_gene_g1597,31
Pver_gene_g1596,0
Pver_gene_g1591,127
Pver_gene_g1590,571
Pver_gene_g1593,941
Pver_gene_g1592,929
Pver_gene_g7348,5757
Pver_gene_g7349,130
Pver_gene_g7342,601
Pver_gene_g7343,2206
Pver_gene_g7340,3976
Pver_gene_g7341,5509
Pver_gene_g7346,775
Pver_gene_g7347,941
Pver_gene_g7344,2840
Pver_gene_g7345,2841
STRG.10914,3
Pver_gene_g82,88
Pver_gene_g17189,23
Pver_gene_g12358,0
STRG.11069,0
Pver_gene_g12359,4193
Pver_gene_g12356,288
Pver_gene_g12357,1161
Pver_gene_g12354,0
Pver_gene_g12355,896
Pver_gene_novel_gene_193_5de57afd,10
Pver_gene_g12352,10378
Pver_gene_g12353,7
Pver_gene_g23033,0
Pver_gene_g88,0
Pver_gene_g26040,0
Pver_gene_g17183,0
Pver_gene_g23031,17
Pver_gene_g26042,3342
Pver_gene_g26045,1423
Pver_gene_g23036,213
Pver_gene_g22009,5
Pver_gene_g22008,13
Pver_gene_g23035,895
Pver_gene_g22001,2
Pver_gene_g22000,6
Pver_gene_g22003,4
Pver_gene_g22002,0
Pver_gene_g22005,139
Pver_gene_g22004,34
Pver_gene_g22007,0
Pver_gene_g22006,0
STRG.6352,171
Pver_gene_g26782,28
Pver_gene_g26783,0
Pver_gene_g26780,0
Pver_gene_g26781,72
Pver_gene_g26786,0
Pver_gene_g26787,0
Pver_gene_g26784,0
Pver_gene_g26785,0
Pver_gene_g26788,0
Pver_gene_g26789,0
Pver_gene_g6903,74
Pver_gene_g6902,29
Pver_gene_g6901,3099
Pver_gene_g6900,3580
Pver_gene_g6907,3576
Pver_gene_g6906,4
Pver_gene_g6905,1835
Pver_gene_g6904,1628
Pver_gene_g6909,1352
Pver_gene_g6908,2315
Pver_gene_g23668,466
Pver_gene_g23669,3718
Pver_gene_g23662,0
Pver_gene_g23663,0
Pver_gene_g23660,0
Pver_gene_g23661,0
Pver_gene_g23666,8
Pver_gene_g23667,238
Pver_gene_g23664,0
Pver_gene_g23665,0
Pver_gene_g5458,18
Pver_gene_g5459,87
Pver_gene_g5450,3152
Pver_gene_g5451,389
Pver_gene_g5452,88
Pver_gene_g5453,353
Pver_gene_g5454,12022
Pver_gene_g5455,25
Pver_gene_g5456,1407
Pver_gene_g5457,1268
Pver_gene_g14942,1034
Pver_gene_g14945,458
Pver_gene_g17369,2208
Pver_gene_g17104,137
Pver_gene_g17105,601
Pver_gene_g17106,0
Pver_gene_g17100,76
Pver_gene_g17101,336
Pver_gene_g17102,250
Pver_gene_g17103,398
Pver_gene_g17109,377
Pver_gene_g3852,14
Pver_gene_g3853,309
Pver_gene_g3850,5068
Pver_gene_g3851,3448
Pver_gene_g3856,0
Pver_gene_g3857,9
Pver_gene_g3854,4256
Pver_gene_g3855,3043
Pver_gene_g3858,0
Pver_gene_g3859,1626
Pver_gene_g21891,5
Pver_gene_g17367,301
Pver_gene_g21897,0
STRG.948,6
Pver_gene_g9597,88
Pver_gene_g17362,132
Pver_gene_g17363,0
Pver_gene_g20319,0
Pver_gene_g20318,95
Pver_gene_g20313,0
Pver_gene_g20312,26
Pver_gene_g20311,8
Pver_gene_g20310,0
Pver_gene_g20317,54
Pver_gene_g20316,0
Pver_gene_g20315,0
Pver_gene_g20314,866
Pver_gene_g2107,1211
Pver_gene_g2105,5781
Pver_gene_g2104,675
Pver_gene_g2103,69
Pver_gene_g2102,8857
Pver_gene_g2101,715
Pver_gene_g2100,114
Pver_gene_g2109,53
Pver_gene_g2108,22592
Pver_gene_g25929,5412
Pver_gene_g25928,3526
Pver_gene_g25927,11133
Pver_gene_g25926,447
Pver_gene_g25925,0
Pver_gene_g25924,905
Pver_gene_g25923,17
Pver_gene_g25922,430
Pver_gene_g25921,0
Pver_gene_g25920,0
Pver_gene_g19438,0
Pver_gene_g19439,19
Pver_gene_g19432,72
Pver_gene_g19433,331
Pver_gene_g19430,77
Pver_gene_g19431,0
Pver_gene_g19436,175
Pver_gene_g19437,0
Pver_gene_g19434,14
Pver_gene_g19435,2661
Pver_gene_g11627,4566
Pver_gene_g11626,2904
Pver_gene_g11625,3360
Pver_gene_g11624,30263
Pver_gene_g11623,1305
Pver_gene_g11622,572
Pver_gene_g11621,1521
Pver_gene_g11620,6
Pver_gene_g11629,1899
Pver_gene_g11628,4849
Pver_gene_g9592,1217
Pver_gene_novel_gene_482_5de57afd,12
Pver_gene_g18749,21
Pver_gene_g18748,626
Pver_gene_g18743,0
Pver_gene_g18742,0
Pver_gene_g18741,0
Pver_gene_g18740,200
Pver_gene_g18747,0
Pver_gene_g18746,396
Pver_gene_g18745,0
Pver_gene_g18744,0
Pver_gene_g17452,1324
Pver_gene_g20392,0
Pver_gene_g17450,344
Pver_gene_g20390,0
Pver_gene_g11199,704
Pver_gene_g11198,669
Pver_gene_g11195,1372
Pver_gene_g11194,1417
Pver_gene_g11197,21065
Pver_gene_g11196,109
Pver_gene_g11191,122
Pver_gene_g11190,570
Pver_gene_g11193,664
Pver_gene_g11192,506
Pver_gene_g20395,0
Pver_gene_g17455,367
Pver_gene_g17458,1803
Pver_gene_g10578,65
Pver_gene_g10579,8729
Pver_gene_g20398,202
Pver_gene_g10570,335
Pver_gene_g10571,1071
Pver_gene_g10572,648
Pver_gene_g10573,4974
Pver_gene_g10574,3482
Pver_gene_g10575,0
Pver_gene_g10576,177
Pver_gene_g10577,9
Pver_gene_g19296,2789
Pver_gene_g19297,57
Pver_gene_g19294,0
Pver_gene_g19295,677
Pver_gene_g19292,47
Pver_gene_g19293,7101
Pver_gene_g19290,48
Pver_gene_g19291,0
Pver_gene_g19298,0
Pver_gene_g19299,2134
Pver_gene_novel_gene_250_5de57afd,92
Pver_novel_model_610_5de57afd,0
Pver_gene_g17922,1005
Pver_gene_g17923,1209
Pver_gene_g17920,2361
Pver_gene_g17921,322
Pver_gene_g17926,0
Pver_gene_g17927,0
Pver_gene_g17924,2518
Pver_gene_g17925,1506
Pver_gene_g17928,0
Pver_gene_g17929,228
Pver_gene_novel_gene_682_5de57afd,2848
Pver_gene_g14479,349
Pver_gene_g14478,434
Pver_gene_g14475,3592
Pver_gene_g14474,1914
Pver_gene_g14477,354
Pver_gene_g14476,141
Pver_gene_g14471,6311
Pver_gene_g14470,850
Pver_gene_g14473,2959
Pver_gene_g14472,1598
Pver_gene_g4196,1434
Pver_gene_g4197,3182
Pver_gene_g4194,558
Pver_gene_g4195,1149
Pver_gene_g4192,4119
Pver_gene_g4193,24
Pver_gene_g4190,2292
Pver_gene_g4191,9496
Pver_gene_g4198,2420
Pver_gene_g4199,506
Pver_gene_g4440,690
Pver_gene_g4441,0
Pver_gene_g4442,171
Pver_gene_g4443,86
Pver_gene_g4444,12
Pver_gene_g4445,154
Pver_gene_g4446,1363
Pver_gene_g4447,410
Pver_gene_g4448,955
Pver_gene_g4449,1996
Pver_gene_g9491,4448
Pver_gene_g13128,333
Pver_gene_g13129,189
Pver_gene_g13126,467
Pver_gene_g13127,92
Pver_gene_g13124,200
Pver_gene_g13125,0
Pver_gene_g13122,0
Pver_gene_g13123,316
Pver_gene_g13120,3083
Pver_gene_g13121,70
Pver_gene_g23503,0
Pver_gene_g23502,0
Pver_gene_g23501,0
Pver_gene_g23500,0
Pver_gene_g23507,458
Pver_gene_g23506,11
Pver_gene_g23505,41
Pver_gene_g23504,286
Pver_gene_g23509,0
Pver_gene_g23508,0
Pver_gene_novel_gene_814_5de57afd,42
Pver_novel_model_194_5de57afd,0
Pver_gene_g5719,1149
Pver_gene_g5718,775
Pver_gene_g5717,338
Pver_gene_g5716,2073
Pver_gene_g5715,344
Pver_gene_g5714,73
Pver_gene_g5713,107
Pver_gene_g5712,1008
Pver_gene_g5711,2020
Pver_gene_g5710,4568
Pver_gene_novel_gene_700_5de57afd,3025
Pver_gene_g21560,123
Pver_gene_g9604,2041
Pver_gene_g15270,23
Pver_gene_g15271,1347
Pver_gene_g15272,886
Pver_gene_g15273,1473
Pver_gene_g15274,494
Pver_gene_g15275,4523
Pver_gene_g15276,2284
Pver_gene_g15277,455
Pver_gene_g15278,0
Pver_gene_g15279,31
Pver_gene_g16323,168
Pver_gene_g16322,1036
Pver_gene_g16321,749
Pver_gene_g16320,37940
Pver_gene_g16327,134
Pver_gene_g16326,122
Pver_gene_novel_gene_417_5de57afd,258
Pver_gene_g16325,0
Pver_gene_novel_gene_461_5de57afd,261
Pver_gene_g16324,0
STRG.15161,1
STRG.8742,8
Pver_gene_g26818,285
Pver_gene_g26819,0
Pver_gene_g26812,0
Pver_gene_g26813,0
Pver_gene_g26810,48
Pver_gene_g26811,64
Pver_gene_g26816,0
Pver_gene_g26817,6
Pver_gene_g26814,2212
Pver_gene_g26815,0
Pver_gene_novel_gene_385_5de57afd,442
Pver_gene_g8992,1305
Pver_gene_g8993,436
Pver_gene_g8990,3028
Pver_gene_g8991,9710
Pver_gene_g8996,31
Pver_gene_g8997,530
Pver_gene_g8994,56
Pver_gene_g8995,812
Pver_gene_g8998,5608
Pver_gene_g8999,1214
Pver_novel_model_105_5de57afd,0
Pver_gene_g2247,6781
Pver_gene_g4470,3877
Pver_gene_split_gene_g467-g19,645
Pver_gene_novel_gene_355_5de57afd,115
Pver_gene_novel_gene_816_5de57afd,23
Pver_gene_g6730,6664
Pver_gene_g6731,1699
Pver_gene_g6732,113
Pver_gene_g6733,126
Pver_gene_g6734,438
Pver_gene_g6735,2369
Pver_gene_g6736,247
Pver_gene_g6737,0
Pver_gene_g6738,406
Pver_gene_g6739,5694
STRG.16537,1159
Pver_gene_g24502,0
Pver_gene_g24503,0
Pver_gene_g24500,0
Pver_gene_g24501,5
Pver_gene_g24506,576
Pver_gene_g24507,0
Pver_gene_g24504,0
Pver_gene_g24505,0
Pver_gene_g24508,0
Pver_gene_g24509,0
STRG.15943,375
Pver_gene_g12452,1
Pver_gene_novel_gene_766_5de57afd,270
Pver_gene_g3528,749
Pver_gene_g3529,219
Pver_gene_g3526,79
Pver_gene_g3527,5037
Pver_gene_g3524,1183
Pver_gene_g3525,2165
Pver_gene_g3522,38
Pver_gene_g3523,0
Pver_gene_g3520,568
Pver_gene_g3521,309
Pver_gene_g7069,21
Pver_gene_g7068,23
Pver_gene_g7067,0
Pver_gene_g7066,429
Pver_gene_g7065,4
Pver_gene_g7064,0
Pver_gene_g7063,348
Pver_gene_g7062,457
Pver_gene_g7061,6642
Pver_gene_g7060,1295
Pver_gene_g22908,236
Pver_gene_g22909,354
Pver_gene_g8608,6
Pver_gene_g8609,0
Pver_gene_g8602,0
Pver_gene_g22901,0
Pver_gene_g22902,644
Pver_gene_g22903,2532
Pver_gene_g8606,199
Pver_gene_g8607,113
Pver_gene_g22906,226
Pver_gene_g8605,379
Pver_gene_g1968,2648
Pver_gene_g1969,716
Pver_gene_g1960,595
Pver_gene_g1961,221
Pver_gene_g1962,2211
Pver_gene_g1963,2191
Pver_gene_g1964,3202
Pver_gene_g1965,2739
Pver_gene_g1966,447
Pver_gene_g1967,1810
Pver_gene_novel_gene_182_5de57afd,76
STRG.3467,0
Pver_gene_g25673,1717
Pver_gene_g25672,462
Pver_gene_g25671,214
Pver_gene_g25670,69
Pver_gene_g25677,41
Pver_gene_g25676,0
Pver_gene_g25675,0
Pver_gene_g25674,62
Pver_gene_g25679,1228
Pver_gene_g25678,477
Pver_gene_g1388,988
Pver_gene_g1389,1926
Pver_gene_g1384,401
Pver_gene_g1385,284
Pver_gene_g1386,34
Pver_gene_g1387,4
Pver_gene_g1380,594
Pver_gene_g1381,190
Pver_gene_g1382,337
Pver_gene_g1383,242
Pver_gene_g9559,0
Pver_gene_g9558,0
Pver_gene_g2961,499
Pver_gene_g9551,175
Pver_gene_g9550,458
Pver_gene_g9553,26
Pver_gene_g9552,2801
Pver_gene_g9555,541
Pver_gene_g9554,4
Pver_gene_g9557,1237
Pver_gene_g9556,480
Pver_gene_g16895,41
Pver_gene_g16894,103
Pver_gene_g16897,2579
Pver_gene_g16896,121
Pver_gene_g2960,251
Pver_gene_g16890,4213
Pver_gene_g16893,869
Pver_gene_g16892,365
Pver_gene_g16899,0
Pver_gene_g16898,0
Pver_gene_g1036,0
Pver_gene_g1037,300
Pver_gene_g1034,3688
Pver_gene_g1035,14173
Pver_gene_g1032,8965
Pver_gene_g1033,737
Pver_gene_g1030,4226
Pver_gene_g1031,3481
Pver_gene_g1038,730
Pver_gene_g1039,715
Pver_gene_g4608,20
Pver_gene_g4609,5455
Pver_gene_g4606,4044
Pver_gene_g4607,457
Pver_gene_g4604,42
Pver_gene_g4605,1103
STRG.20020,2
Pver_gene_g4603,1204
Pver_gene_g4600,35
Pver_gene_g4601,17
Pver_gene_g26377,144
Pver_gene_g26376,10
Pver_gene_g26375,0
Pver_gene_g26374,54
Pver_gene_g26373,438
Pver_gene_g26372,0
Pver_gene_g26371,133
Pver_gene_g26370,1123
Pver_novel_model_7_5de57afd,0
Pver_gene_g26379,255
Pver_gene_g26378,591
Pver_gene_g5879,683
Pver_gene_g2608,838
Pver_gene_g2609,555
Pver_gene_g2600,697
Pver_gene_g2602,74
Pver_gene_g2603,1689
Pver_gene_g2604,3263
Pver_gene_g2605,4363
Pver_gene_g2606,0
Pver_gene_g2607,0
Pver_gene_novel_gene_709_5de57afd,15
Pver_gene_g26593,0
Pver_gene_g26592,0
Pver_gene_g26591,87
Pver_gene_g26590,0
Pver_gene_g26597,124
Pver_gene_g26596,1312
Pver_gene_g26595,0
Pver_gene_g26594,698
Pver_gene_g26599,0
Pver_gene_g26598,0
Pver_gene_g20438,0
Pver_gene_g20439,12
Pver_gene_g20432,0
Pver_gene_g20433,0
Pver_gene_g20430,0
Pver_gene_g20431,0
Pver_gene_g20436,5
Pver_gene_g20437,202
Pver_gene_g20434,0
Pver_gene_g20435,0
Pver_gene_g8389,362
Pver_gene_g8388,416
Pver_gene_g8387,252
Pver_gene_g8386,3779
Pver_gene_g8384,565
Pver_gene_g8383,315
Pver_gene_g8382,2316
Pver_gene_g8381,927
Pver_gene_g8380,569
Pver_gene_g24999,0
Pver_gene_g24998,0
Pver_gene_g21749,547
Pver_gene_g21748,49
Pver_gene_g21743,0
Pver_gene_g21742,164
Pver_gene_g21741,630
Pver_gene_g21740,0
Pver_gene_g24995,0
Pver_gene_g21746,87
Pver_gene_g24997,0
Pver_gene_g21744,21
Pver_gene_g3957,168
Pver_gene_g3956,303
Pver_gene_g3955,161
Pver_gene_g3954,855
Pver_gene_g3953,8515
Pver_gene_g3952,793
Pver_gene_g3951,234
Pver_gene_g3950,2204
Pver_gene_g3959,78
Pver_gene_g3958,50
Pver_gene_g12547,542
Pver_gene_g12546,0
Pver_gene_g12545,161
Pver_gene_g20295,0
Pver_gene_g17711,0
Pver_gene_g12542,4476
Pver_gene_g20290,0
Pver_gene_g20291,20
Pver_gene_g17719,0
Pver_gene_g17718,0
Pver_gene_g12549,838
Pver_gene_g20299,318
Pver_gene_g10949,134
Pver_gene_g10948,4179
Pver_gene_g10945,312
Pver_gene_g10944,365
Pver_gene_g10947,46
Pver_gene_g10946,9168
Pver_gene_g10941,45
Pver_gene_g10940,38
Pver_gene_g10943,289
Pver_gene_g10942,351
Pver_gene_g14259,8074
Pver_gene_g14258,1620
Pver_gene_g14255,3735
Pver_gene_g14254,1346
Pver_gene_g14257,490
Pver_gene_g14256,490
Pver_gene_g14251,4
Pver_gene_g14250,22
Pver_gene_g14253,0
Pver_gene_g14252,23
Pver_gene_g26423,1159
Pver_gene_g26422,134
Pver_gene_g26421,287
Pver_gene_g16046,268
Pver_gene_g11019,5
Pver_gene_g16044,617
Pver_gene_g26420,350
Pver_gene_g16042,225
Pver_gene_g16043,687
Pver_gene_g16040,1201
Pver_gene_g16041,797
Pver_gene_g11010,10436
Pver_gene_g11011,699
Pver_gene_g11012,854
Pver_gene_g11013,5
Pver_gene_g11014,0
Pver_gene_g11015,17
Pver_gene_g16048,1164
Pver_gene_g26426,33
Pver_gene_g26425,507
Pver_gene_g23412,75
Pver_gene_g8237,6246
Pver_gene_g18538,75
Pver_gene_g18539,58
Pver_gene_g13708,2875
Pver_gene_g5604,0
Pver_gene_g13706,5640
Pver_gene_g13707,893
Pver_gene_g13704,47
Pver_gene_g13705,347
Pver_gene_g13702,157
Pver_gene_g8235,10
Pver_gene_g18532,218
Pver_gene_g13701,0
Pver_gene_g5606,23
Pver_gene_g8233,0
Pver_gene_g5600,5011
Pver_gene_g8231,22
Pver_gene_g5602,1263
Pver_gene_g15667,1120
Pver_gene_g15666,173
Pver_gene_g15665,321
Pver_gene_g15664,2533
Pver_gene_g15663,52
Pver_gene_g15662,198
Pver_gene_g15661,100
Pver_gene_g15660,1132
Pver_gene_g15669,2715
Pver_gene_g15668,93
Pver_gene_g10059,560
Pver_gene_g10058,0
Pver_gene_g26764,0
Pver_gene_g10056,33
Pver_gene_g10055,1050
Pver_gene_g10054,245
Pver_gene_g10053,2022
Pver_gene_g10052,4008
Pver_gene_g10051,6661
Pver_gene_g10050,1238
Pver_gene_g202_g204,606
Pver_gene_g26765,0
Pver_gene_g26766,387
Pver_gene_novel_gene_266_5de57afd,675
Pver_gene_novel_gene_466_5de57afd,117
Pver_gene_g25791,111
Pver_gene_g14538,49
Pver_gene_g14539,105
Pver_gene_g14530,1316
Pver_gene_g14531,158
Pver_gene_g14532,247
Pver_gene_g14533,0
Pver_gene_g14534,135
Pver_gene_g14535,8
Pver_gene_g14536,0
Pver_gene_g14537,2394
Pver_gene_g13089,1149
Pver_gene_g13088,883
Pver_gene_g13081,1430
Pver_gene_g13080,26
Pver_gene_g13083,95
Pver_gene_g13082,1098
Pver_gene_g13085,248
Pver_gene_g13084,1423
Pver_gene_g13087,4353
Pver_gene_g13086,95
Pver_gene_g11836,355
Pver_gene_g17208,624
Pver_gene_g11834,353
Pver_gene_g11835,22
Pver_gene_g11832,39
Pver_gene_g11833,230
Pver_gene_g11830,57
Pver_gene_g11831,831
Pver_gene_g11838,289
Pver_gene_g11839,9
Pver_gene_g17207,542
Pver_gene_novel_gene_734_5de57afd,0
Pver_gene_split_gene_g8246-g310,252
Pver_gene_novel_gene_438_5de57afd,129
Pver_gene_g12020,456
Pver_gene_g12021,99
Pver_gene_g12022,256
Pver_gene_g12023,394
Pver_gene_g12024,1167
Pver_gene_g12025,17
Pver_gene_g12026,0
Pver_gene_g12027,0
Pver_gene_g12028,1387
Pver_gene_g12029,7053
Pver_gene_g915,41
Pver_gene_g914,0
Pver_gene_g917,550
Pver_gene_g916,496
Pver_gene_g911,5714
Pver_gene_g910,186
Pver_gene_g913,23
Pver_gene_g912,92
Pver_gene_g919,787
Pver_gene_g918,675
Pver_gene_g17665,3
Pver_gene_g20147,0
Pver_gene_g17667,302
Pver_gene_g20145,0
Pver_gene_g20142,3
Pver_gene_g20143,0
Pver_gene_g21737,0
Pver_gene_g17663,67
Pver_gene_g17662,161
STRG.14400,0
STRG.14405,2
STRG.16318,144
Pver_gene_g9142,1342
Pver_gene_g9143,195
Pver_gene_g9140,17
Pver_gene_g9141,307
Pver_gene_g9146,587
Pver_gene_g9147,0
Pver_gene_g9144,3418
Pver_gene_g9145,0
Pver_gene_g6334,26
Pver_gene_g9148,159
Pver_gene_g9149,2062
Pver_gene_g3407,0
STRG.6434,4836
STRG.2327,13
Pver_gene_g2374,66
Pver_gene_g24860,0
Pver_gene_g2376,0
Pver_gene_g5825,263
Pver_gene_g5824,1333
Pver_gene_g5827,232
Pver_gene_g5826,1919
Pver_gene_g5821,29
Pver_gene_g5820,1031
Pver_gene_g5823,625
Pver_gene_g5822,52
Pver_gene_g2370,2066
Pver_gene_g5829,76
Pver_gene_g5828,1552
Pver_gene_g8819,1528
Pver_gene_g8818,927
Pver_gene_g2372,0
Pver_gene_g24866,0
Pver_gene_novel_gene_107_5de57afd,370
Pver_gene_novel_gene_621_5de57afd,26
Pver_gene_g9850,111
Pver_gene_g9851,5417
Pver_gene_g9852,68
Pver_gene_g9853,61
Pver_gene_g9854,2787
Pver_gene_g9855,222
Pver_gene_g9856,1110
Pver_gene_g9857,2509
Pver_gene_g9858,2013
Pver_gene_g9859,42
Pver_gene_g3402,8555
Pver_gene_g26214,11
Pver_gene_novel_gene_462_5de57afd,3
Pver_gene_g4540,1669
Pver_gene_novel_gene_501_5de57afd,16
Pver_gene_g4543,875
Pver_gene_g26217,46
STRG.5804,105
Pver_gene_g26210,9674
STRG.19970,0
Pver_gene_g4544,31
Pver_gene_g4547,1167
Pver_gene_g26213,426
Pver_gene_g3283,218
Pver_gene_g3282,469
Pver_gene_g3281,1303
Pver_gene_g3280,0
Pver_gene_g3287,0
Pver_gene_g3286,373
Pver_gene_g3285,1983
Pver_gene_g3284,604
Pver_gene_g3289,8
Pver_gene_g3288,4
Pver_gene_g2888,22
Pver_gene_g2889,167
Pver_gene_g2886,11930
Pver_gene_g2887,0
Pver_gene_g2884,440
Pver_gene_g2885,2605
Pver_gene_g2882,1354
Pver_gene_g2883,2116
Pver_gene_g2880,1908
Pver_gene_g2881,1578
Pver_gene_g3759,7212
Pver_gene_g3758,1337
Pver_gene_g6509,1077
Pver_gene_g6508,218
Pver_gene_g3755,0
Pver_gene_g6506,191
Pver_gene_g6505,2906
Pver_gene_g6504,0
Pver_gene_g3751,1617
Pver_gene_g3750,72
Pver_gene_g3753,1162
Pver_gene_g6500,136
Pver_gene_g7458,1538
Pver_gene_g7459,5156
Pver_gene_g7452,886
Pver_gene_g7453,5
Pver_gene_g7450,901
Pver_gene_g7451,1650
Pver_gene_g7456,12
Pver_gene_g7457,1131
Pver_gene_g7454,1187
Pver_gene_g7455,3218
Pver_gene_g18044,0
Pver_gene_g18045,225
Pver_gene_g18046,0
Pver_gene_g18047,0
Pver_gene_g18040,0
Pver_gene_g18041,0
Pver_gene_g18042,0
Pver_gene_g18043,0
Pver_gene_g18048,607
Pver_gene_g18049,36
Pver_gene_g24713,0
Pver_gene_g24712,0
Pver_gene_g24711,0
Pver_gene_g24710,0
Pver_gene_g24717,0
Pver_gene_g24716,0
Pver_gene_g24715,0
Pver_gene_g24714,0
Pver_gene_g24719,53
Pver_gene_g24718,0
Pver_gene_g22719,0
Pver_gene_g22718,0
Pver_gene_g22711,104
Pver_gene_g22710,8
Pver_gene_g22713,2
Pver_gene_g22712,0
Pver_gene_g22715,15
Pver_gene_g20988,9
Pver_gene_g22717,5
Pver_gene_g22716,0
Pver_gene_g1703,39
Pver_gene_g22680,0
Pver_gene_g8039,252
Pver_gene_g8038,754
Pver_gene_g8031,2034
Pver_gene_g8030,1994
Pver_gene_g8033,36
Pver_gene_g8032,39
Pver_gene_g8035,0
Pver_gene_g8034,72
Pver_gene_g8037,1684
Pver_gene_g8036,48
Pver_gene_g20982,0
Pver_gene_g20983,2
Pver_gene_g18011,32
Pver_gene_novel_gene_764_5de57afd,0
Pver_gene_g18017,0
Pver_gene_g20987,20
Pver_gene_g20984,187
Pver_gene_g20985,186
Pver_gene_novel_gene_397_5de57afd,18
Pver_gene_g19838,37
Pver_gene_g19839,54
Pver_gene_g19836,0
Pver_gene_g19837,205
Pver_gene_g19834,0
Pver_gene_g19835,0
Pver_gene_g19832,0
STRG.1917,618
Pver_gene_g19830,34
Pver_gene_g19831,0
Pver_gene_g25882,1067
Pver_gene_g23398,45
Pver_gene_g23399,0
Pver_gene_g23392,8884
Pver_gene_g23393,3
Pver_gene_g23390,0
Pver_gene_g23391,26
Pver_gene_g23396,101
Pver_gene_g23397,839
Pver_gene_g23394,3806
Pver_gene_g23395,47
Pver_gene_g4839,3311
Pver_gene_g4838,874
Pver_gene_g4835,77
Pver_gene_g4834,662
Pver_gene_g4837,91
Pver_gene_g4836,62
Pver_gene_g4831,4393
Pver_gene_g4830,299
Pver_gene_g4833,495
Pver_gene_g4832,262
Pver_gene_novel_gene_318_5de57afd,27
Pver_gene_g11937,248
Pver_gene_g11936,2078
Pver_gene_g11935,0
Pver_gene_g11934,3
Pver_gene_g11933,89
Pver_gene_g11932,0
Pver_gene_g11931,23
Pver_gene_g11930,8
Pver_gene_g11939,5029
Pver_gene_g11938,743
Pver_gene_g15007,541
Pver_gene_g15006,0
Pver_gene_g15005,221
Pver_gene_g15004,1762
Pver_gene_g15003,17
Pver_gene_g15002,31
Pver_gene_g15001,763
Pver_gene_g15000,1712
Pver_gene_g15009,148
Pver_gene_g15008,619
Pver_gene_g18875,78
Pver_gene_g23977,0
Pver_gene_g18877,1281
Pver_gene_g23975,12
Pver_gene_g23972,0
Pver_gene_g23973,0
Pver_gene_g18873,313
Pver_gene_g18872,0
Pver_gene_g18879,426
Pver_gene_g18878,78
Pver_gene_g23978,10
Pver_gene_g23979,0
Pver_gene_g21538,0
Pver_gene_g21539,31
Pver_gene_g21534,19
Pver_gene_g21535,220
Pver_gene_g21536,59
Pver_gene_g21537,17
Pver_gene_g21530,11
Pver_gene_g21531,6
Pver_gene_g21532,0
Pver_gene_g21533,0
Pver_gene_g17690,1969
Pver_gene_g17691,7664
Pver_gene_g17692,5496
Pver_gene_g17693,3
Pver_gene_g17694,53
Pver_gene_g17695,0
Pver_gene_g17696,418
Pver_gene_g17697,0
Pver_gene_g17699,158
Pver_gene_g19586,154
Pver_gene_g19587,0
Pver_gene_g19584,0
Pver_gene_g19585,0
Pver_gene_g19582,398
Pver_gene_g19583,66
Pver_gene_g19580,0
Pver_gene_g19581,3237
Pver_gene_g14350,3675
Pver_gene_g14351,1571
Pver_gene_g14352,9319
Pver_gene_g14353,654
Pver_gene_g14354,115
Pver_gene_g14355,1646
Pver_gene_g14356,296
Pver_gene_g19589,12
Pver_gene_g17526,208
Pver_gene_g17527,0
Pver_gene_g17524,372
Pver_gene_g17525,52
Pver_gene_g17522,0
Pver_gene_g17523,24
Pver_gene_g17520,0
Pver_gene_g17521,0
Pver_gene_novel_gene_785_5de57afd,598
